Probe name,Rating in cell,Rating in organism,Number of Ratings,Unsuitable,URL,Target name,Target class,Target subclass,Published on,Uniprot ID,InChI key,SMILES,PAINS,Toxicophore,ChEMBL ID,canSAR ID,Reference (PMID),Mechanism of action,Potency value,Potency assay,Potency value in cells,Potency assay (cells),Potency in cells,Organism,Dose,Control compound
Repaglinide,2.5,3.0,4.0,No,https://www.chemicalprobes.org/repaglinide,"ABCC8, KCNJ11","Ion Channel, Ion Channel","Potassium channel, Potassium channel",2017-08-09,"Q09428, Q14654",FAEKWTJYAYMJKF-QHCPKHFHSA-N,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,No,No,CHEMBL1272,494113,"https://doi.org/10.2337/diabetes.51.9.2789, https://doi.org/10.1016/j.bmcl.2004.07.059, https://doi.org/10.2337/diabetes.47.3.345, https://www.ncbi.nlm.nih.gov/pubmed/12196472, https://www.ncbi.nlm.nih.gov/pubmed/15380228, https://www.ncbi.nlm.nih.gov/pubmed/9519738",Inhibitor,106 nM,In vitro assays with membranes from COS-1 cells expressing SUR-1. A KD of 50 nM was derived from the IC50 value. These data have been replicated in comparable experiments with HEK293 extracts (KD=0.4 nM) and BetaTC3 cells (KD=6.4 nM) using [3H]-labeled repaglinide.,800 nM,"In HEK293 cells, repaglinide inhibited Kir6.2/SUR-1 currents in patch-clamp assay. In islets isolated from Wistar rats, Repaglinide induced insulin release (2.1 ng/islet/hour) at 5 mM glucose.",IC50,Rat,1 mg/kg,
BAY-6672,4.0,4.0,2.0,No,https://www.chemicalprobes.org/bay-6672,PTGFR,GPCR,Prostaglandin F Receptor,2021-03-01,P43088,YQOLEILXOBUDMU-KRWDZBQOSA-N,Cc1c(N2CCCC2)nc2ccc(Br)cc2c1C(=O)NC[C@H](CCC(=O)O)c1ccccc1Cl,No,No,CHEMBL4643852,3312899,"www.doi.org/10.1021/acs.jmedchem.0c00834, https://pubmed.ncbi.nlm.nih.gov/32969660/",Antagonist,"22 nM, 16 nM",Panlabs binding assay,"11 nM, 12-18 nM, 52 nM","hFP-R cell-based assay, functional cell-based assays, cytokine production (KC / MCP-1) in 3T3 fibroblasts, functional tissue contraction assay, rat",IC50,Other,3-30 mg/Kg,BAY-403
ABD957,0.0,0.0,0.0,No,https://www.chemicalprobes.org/abd957,ABHD17B,Other post-translational modification,Depalmitoylase,2021-06-10,Q5VST6,ISNXAOFEMNFJCO-YUXAGFNASA-N,C[C@H]1CN(Cc2ccc(C(F)(F)F)cc2N2[C@H]3CC[C@@H]2CN(CC(=O)O)C3)CCN1C(=O)n1ccc(S(=O)(=O)N(C)C)n1,No,No,,3313084,"www.doi.org/10.1038/s41589-021-00785-8, https://pubmed.ncbi.nlm.nih.gov/33927411/",Covalent Inhibitor,210 nM ABHD17B,Gel-based activity-based protein profiling assay,29 nM,Dynamic palmitoylation assay,EC50,,,"ABD298, JJH254"
MT1,4.0,4.0,6.0,No,https://www.chemicalprobes.org/mt1,"BRD2, BRD4, BRD3, BRDT","Epigenetic, Epigenetic, Epigenetic, Epigenetic","Bromodomain , Bromodomain , Bromodomain , Bromodomain ",2016-11-04,"P25440, O60885, Q15059, Q58F21",JNSLBXJNVHYNNW-CXNSMIOJSA-N,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCOCCOCCOCCOCCOCCOCCOCCNC(=O)C[C@@H]1N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc31)c1nnc(C)n1-2,No,No,,2960689,"http://www.nature.com/nchembio/journal/vaop/ncurrent/full/nchembio.2209.html, https://www.ncbi.nlm.nih.gov/pubmed/?term=27775715",Bivalent inhibitor,"16.7 nM, 3.09 nM, 1.32 nM","ITC, AlphaScreen","0.170 nM, 0.792 nM",ATPlite cellular viability assay,IC50,Mouse,50 mg/kg,
Englerin-A,2.0,1.0,4.0,No,https://www.chemicalprobes.org/englerin,"TRPC4, TRPC5","Ion Channel, Ion Channel","Transient receptor potential channels, Transient receptor potential channels",2017-01-31,"Q9UBN4, Q9UL62",GACOFEKSDCOVMV-RRYXBOBMSA-N,CC(C)[C@@]12C[C@@H](OC(=O)CO)[C@@](C)(O1)[C@@H]1CC[C@@H](C)[C@H]1[C@@H]2OC(=O)/C=C/c1ccccc1,No,Yes,CHEMBL2024567,453310,"http://onlinelibrary.wiley.com/doi/10.1002/anie.201411511/abstract, http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0127498, http://www.jbc.org/content/early/2016/11/14/jbc.M116.755678.long, https://www.ncbi.nlm.nih.gov/pubmed/25707820, https://www.ncbi.nlm.nih.gov/pubmed/26098886, https://www.ncbi.nlm.nih.gov/pubmed/27875305",Agonist,,,"11.2 nM, 7.6 nM","Measurements of the free intracellular calcium ion concentrations using the Fura-2-AM at an extracellular Ca2+ concentration of 1.5 mM in HEK293 cells conditionally expressing human TRPC4 or TRPC5. In A498 cells, which only express TRPC4, EC50=10 nM, and this activity was sensitive to the TRPC4 inhibitor, ML204.",EC 50,,,(+)-englerin A
BIIE0246,4.0,4.0,2.0,No,https://www.chemicalprobes.org/biie0246,NPY2R,GPCR,Neuropeptide Y receptor Y2,2021-03-12,P49146,RSJAXPUYVJKAAA-JPGJPTAESA-N,N=C(N)NCCC[C@H](NC(=O)CC1(CC(=O)N2CCN(C3c4ccccc4NC(=O)c4ccccc43)CC2)CCCC1)C(=O)NCCn1c(=O)n(-c2ccccc2)n(-c2ccccc2)c1=O,No,No,CHEMBL540989,999076,"www.doi.org/10.1038/sj.bjp.0703162, www.doi.org/10.1016/s0014-2999(99)00650-0, https://pubmed.ncbi.nlm.nih.gov/10725255/, https://pubmed.ncbi.nlm.nih.gov/10611450/",Antagonist,,,3.3 nM,Radioligand binding Assay,IC50,Other,3 mg/Kg,BIIE0212
WEHI-539,3.5,1.0,3.0,No,https://www.chemicalprobes.org/wehi-539,BCL2L1,Other,Apoptosis regulator,2017-06-22,Q07817,JKMWZKPAXZBYEH-JWHWKPFMSA-N,NCc1ccc(OCCCc2sc(-c3ccc4c(c3)/C(=N/Nc3nc5ccccc5s3)CCC4)nc2C(=O)O)cc1,No,Yes,CHEMBL3342187,841272,"https://www.nature.com/nchembio/journal/v9/n6/full/nchembio.1246.html, https://www.ncbi.nlm.nih.gov/pubmed/23603658",BH3 mimetic,1.4 nM,Direct binding assay by SPR,,"In mouse embryonic fibroblasts (MEFs), WEHI-539 induces apoptosis only in cells where MCL-1 is absent and not in cells where other BCL protein family members are absent. Restoration of MCL-1 expression renders MEFs resistant to WEHI-539. WEHI-539-induced apoptosis is dependent upon BAK but not BAX. In mouse and human platelets, WEHI-539 induces apoptosis.",,,,
GSK4027,3.8,2.3,8.0,No,https://www.chemicalprobes.org/gsk4027,"KAT2B, KAT2A","Epigenetic, Epigenetic","Bromodomain, Bromodomain",2017-03-13,"Q92831, Q92830",VZAFGXCWAWRULT-UONOGXRCSA-N,CN1C[C@H](Nc2cnn(C)c(=O)c2Br)C[C@H](c2ccccc2)C1,No,No,CHEMBL4069412,1478189,"http://pubs.acs.org/doi/abs/10.1021/acs.jmedchem.6b01566, https://www.ncbi.nlm.nih.gov/pubmed/28002667",Antagonist,"1.25 nM, 40 nM, 63 nM","BROMOscan, TR-FRET binding competition assay using truncated PCAF bromodomain and a fluorescently tagged bromodomain ligand., NanoBRET",60 nM,"NanoBRET assay, measuring displacement of NanoLuc-tagged full length PCAF from Halo-tagged histone H3.3 in HEK293 cells (Promega).",IC 50,,,GSK4028
FM-381,4.0,0.0,3.0,No,https://www.chemicalprobes.org/fm-381,JAK3,Kinase,TK,2017-04-24,P52333,GJMZWYLOARVASY-NTCAYCPXSA-N,CN(C)C(=O)/C(C#N)=C/c1ccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)o1,Yes,Yes,CHEMBL4564280,2879306,"http://www.cell.com/cell-chemical-biology/abstract/S2451-9456(16)30386-5, https://www.ncbi.nlm.nih.gov/pubmed/27840070",Covalent Inhibitor,0.154 nM,Radiometric assay,100 nM,BRET assay in HeLa cells. FM-381 also inhibited IL-12-stimulated phosphorylation of STAT5 in human CD4+ T cells at 100 nM.,EC50,,,FM-479
AT1,4.0,2.0,4.0,No,https://www.chemicalprobes.org/at1,BRD4,Epigenetic,Bromodomain,2020-03-05,O60885,SQNZDYHMCMIGGV-TZPPCSJFSA-N,CC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)SCCCCCCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,No,No,CHEMBL4455124,2960266,"http://dx.doi.org/10.1038/nchembio.2329, http://europepmc.org/abstract/MED/28288108",Degrader (PROTAC),"75 nM BD1, 45 nM BD2",Isothermal Titration Calorimetry ITC,100 nM,"Western blot  DC50 refers to the half-maximal degradation concentration.
AT2 (butyl), AT3 (PEG2), AT4 (poly-propyleneglycol-2), AT5 (mixed PEG-alkyl chain linker) and AT6 (PEG3) were all evaluated for their selectivity of intracellular degradation against BRD4 vs BRD2 vs BRD3.
AT1 has a linear hexyl chain linker",DC50,,,cis-AT1
VT103,3.0,3.0,6.0,No,https://www.chemicalprobes.org/vt103,TEAD1,Transcription factor,TEA domain,2021-05-26,P28347,LLCVDQHLYHBAHR-UHFFFAOYSA-N,CNS(=O)(=O)c1ccc(Nc2ccc(C(F)(F)F)cc2)c(-c2cn(C)cn2)c1,No,No,,3313087,"www.doi.org/10.1158/1535-7163.MCT-20-0717, https://pubmed.ncbi.nlm.nih.gov/33850002/",Inhibitor,8.3,Thermal Shift Assays (TSA),"1.02 ± 0.09 nM, 1-21 nM","YAP reporter assay, Cell Proliferation assay","IC50, GI50",Mouse,10 mg/Kg,VT106
BATEFENTEROL,0.0,0.0,0.0,No,https://www.chemicalprobes.org/batefenterol,"CHRM2, CHRM3, ADRB2","GPCR, GPCR, GPCR","Muscarinic Receptor, Muscarinic Receptor, Adrenoceptor",2022-05-18,"P08172, P20309, P07550",URWYQGVSPQJGGB-DHUJRADRSA-N,COc1cc(NC(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,No,No,CHEMBL3039518,964366,,Antagonist,"1.4 nM, 1.3 nM, 3.7 nM",competition radioligand binding studies at human recombinant receptors,0.29 nM,Inhibition of oxotremorine-induced calcium mobilization in FLIPR,EC50,Rat,0.25 mg/Kg,
NVP-CRL-457,0.0,0.0,0.0,No,https://www.chemicalprobes.org/nvp-crl457,"PIK3CA, PIK3CB, PIK3CG","Kinase, Kinase, Kinase","PI3/PI4, PI3/PI4, PI3/PI4",2022-06-08,"P42336, P42338, P48736",WCPXAGKUVIPMIY-TZQLILQPSA-N,C[C@H]1OC(=O)C(c2cc(-c3cnc(N)nc3C(F)(F)F)nc(N3CCOCC3)n2)[C@H]1CO,No,No,,3622969,,Inhibitor,"12 nM, 8.3 nM",Biochemical PI3K assay,"42 nM, 65 nM, 26 nM",Cellular PI3K Assays in RAT1 Cells,IC50,"Mouse, Dog, Rat","3 mg/Kg IV, 10 mg/Kg PO, 0.1 mg/Kg IV, 0.3 mg/Kg PO, 1 mg/Kg IV, 3 mg/Kg PO",cpd 16
MK-4256,0.0,0.0,0.0,No,https://www.chemicalprobes.org/mk-4256,SSTR3,GPCR,Somatostatin Receptor,2022-06-13,P32745,NTIFDLOQPKMIJK-AJTFRIOCSA-N,Cc1nc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)no1,No,No,CHEMBL2204935,735548,,Antagonist,,,"0.66 nM, 0.95 nM, 83%","In Vitro SSTR assay in CHO transfected cells, functional cAMP antagonism assay, functional cAMP antagonism","IC50, % in","Mouse, Rat, Dog, Monkey (Rheus)","4 mg/Kg IV, 10 mg/Kg PO, 1 mg/Kg IV, 2 mg/Kg PO",
JJKK-048,0.0,0.0,0.0,No,https://www.chemicalprobes.org/jjkk-048,MGLL,Enzyme,Lipase,2022-06-13,Q99685,CLSNATLUIXZPMV-UHFFFAOYSA-N,O=C(N1CCC(C(c2ccc3c(c2)OCO3)c2ccc3c(c2)OCO3)CC1)n1cncn1,No,No,CHEMBL3087181,462663,,Inhibitor,0.363 nM,"In competitive ABPP, JJKK-048 prevented TAMRA-fluorophosphonate (FP) labeling of the MAGL active site serine (S122).",~60%,Inhibitory activity of JJKK-048 in intact HEK293 cells transiently overexpressing human MAGL (hMAGL) 1h experiment.,Inhibition,Mouse,0.5-2 mg/Kg,
TH65,2.0,0.0,1.0,No,https://www.chemicalprobes.org/th65,HDAC10,Epigenetic,Histone Deacetylase,2022-06-08,Q969S8,MRHRACKJKBOJEI-UHFFFAOYSA-N,COc1ccc(C(=O)NO)cc1NC(=O)c1ccc(-c2ccccc2)cc1,No,Yes,CHEMBL3800394,1875008,,Inhibitor,"630 nM, 1250 nM","chemical proteomics, FRET",250 nM,"In-cell target engagement of TH65 by NanoBRET assays for HDAC10 and HDAC6 catalytic domain 2. In this assay, the affinity of TH65 for HDAC10 was about 5-fold higher than that for HDAC6",EC50,,,
BAY-386,4.0,0.0,1.0,No,https://www.chemicalprobes.org/bay-386,F2R,GPCR,Trombin Receptor,2022-06-08,P25116,RNQODBQYMXYMCT-SJORKVTESA-N,O=C(N1CCS(=O)(=O)CC1)N1C[C@H](c2ccc(OC(F)(F)F)cc2)C[C@H](c2nc(C3CC3)no2)C1,No,No,CHEMBL4630644,3323196,,Antagonist,56 nM,Binding assay (platelet membranes),10 nM,Functional cellular assay (HEK-cells),IC50,Other,,BAY-448
TP-030-1,2.0,0.0,1.0,No,https://www.chemicalprobes.org/tp-030-1,RIPK1,Kinase,TKL,2022-06-08,Q13546,MAHFVAHPQSLLJF-IBGZPJMESA-N,CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,No,No,CHEMBL4088216,316666,,Inhibitor,3.9 nM,Human RIPK1 in cell free assay,18 nM,HT29 necroptosis,IC50,,,TP-030n
APY0201,0.0,0.0,0.0,No,https://www.chemicalprobes.org/apy0201,PIKFYVE,Kinase,Serine Kinase,2022-06-16,Q9Y2I7,RFZQYGBLRIKROZ-PCLIKHOPSA-N,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)n3nc(-c4ccncc4)cc3n2)c1,No,Yes,CHEMBL4303292,327159,,Inhibitor,5.4 nM,Cell-free functional assay of full-length PIKfyve kinase,"8.4 nM, 99 nM, 16 nM","Inhibition of IL-12p70 production, Inhibition of IL-12p40 production",IC50,Mouse,"3 mg/Kg, 10 mg/Kg, 30 mg/Kg",cpd 6
CCT251455,0.0,0.0,0.0,No,https://www.chemicalprobes.org/cct251455,TTK,Kinase,Ser/Thr Kinase,2022-06-15,P33981,BXKNUXDLZJPPBO-UHFFFAOYSA-N,Cn1cc(-c2cc3cnc(Nc4ccc(-c5cncn5C)cc4Cl)cc3n2C(=O)OC(C)(C)C)cn1,No,No,CHEMBL3109945,723380,,Inhibitor,3 nM,Biochemical Assay,"43 nM, 160 nM","P-MPS1, Cell proliferation assay","IC50, GI50","Mouse, Rat",5 mg/Kg,
LENIOLISIB,4.0,3.0,2.0,No,https://www.chemicalprobes.org/leniolisib,PIK3CD,Kinase,PI3/PI4,2022-02-21,O00329,MWKYMZXCGYXLPL-ZDUSSCGKSA-N,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,No,No,CHEMBL3643413,473672,,Inhibitor,11 nM,Biochemical assay,56 nM,Inhibition of pAkt formation in Rat-1 cells,IC50,"Rat, Dog, Monkey (Cynomolgus)","1 mg/Kg, 3 mg/Kg, 30 mg/Kg, 0.1 mg/Kg, 0.3 mg/Kg",
JNJ-42396302,2.5,2.5,4.0,No,https://www.chemicalprobes.org/jnj-42396302,PDE10A,Enzyme,Phosphodiesterase,2022-06-08,Q9Y233,BPLVDYJDAVYLRQ-UHFFFAOYSA-N,COCCc1ccc(-c2c(C)nc3c(N4CCOCC4)ccnn23)cn1,No,No,CHEMBL2180408,1750473,,Inhibitor,"13 nM, 40 nM, 51 nM","SPA using human PDE10A and [3H]cAMP substrate, Inhibition of cAMP hydrolysis by isolated hPDE10A enzyme, Inhibition of cGMP hydrolysis by isolated hPDE10A enzyme",2.3 fold increase @ 1uM,Concentration-dependent increase in luciferase activity in PDE10A CRE-Luc transfected HEK293 cells: 2.3 fold increase at 1 μM; 10 fold increase at 10 μM; In wild type HEK293 cells no increase in luciferase activity was measured at these concentrations.,Activity,Rat,10 mg/Kg,JNJ-40573663
VinSpinIn,3.0,0.0,1.0,No,https://www.chemicalprobes.org/vinspinin,SPIN1,Transcription factor,Chromatin Regulator,2020-12-17,Q9Y657,XPEJZXWPKDAYFX-UHFFFAOYSA-N,CC1(C)C(N)=Nc2cc(OCCCN3Cc4ccc(OCCc5cn(CC(=O)N6CCC(CCN7CCCC7)CC6)nn5)cc4C3)c(OCC3CC3)cc21,No,No,CHEMBL4451634,2958551,"www.doi.org/10.1021/acs.jmedchem.9b00562, https://pubmed.ncbi.nlm.nih.gov/31550156/",Inhibitor,9.9 nM. (Kd); 33 nM (IC50),"AlphaScreen, SYPRO Orange thermal shift assay, ITC",270 nM,NanoBRET cellular target engagement assay,EC50,,,VinSpinInC
Tofacitinib,3.7,3.5,5.0,No,https://www.chemicalprobes.org/tofacitinib,"JAK1, JAK2, JAK3","Kinase, Kinase, Kinase","TK, TK, TK",2015-12-10,"P23458, O60674, P52333",UJLAWZDWDVHWOW-YPMHNXCESA-N,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,Yes,No,CHEMBL221959,1423145,"www.doi.org/10.1126/science.1087061, http://www.ncbi.nlm.nih.gov/pubmed/14593182",Inhibitor,"112 nM, 20 nM, 1 nM","Kinase assay, Kinase Assay, Kinase Asssay","11 nM, 324 nM","IL-2-induced JAK3 phosphorylation (IC90 160 nM), GM-CSF induced phosphorylation",IC50,,,
BAY1217389,3.0,3.0,4.0,No,https://www.chemicalprobes.org/bay1217389,TTK,Kinase,Ser/Thr Kinase,2021-02-05,P33981,WNEILUNVMHVMPH-UHFFFAOYSA-N,COc1ccc(Oc2cc(NCCC(F)(F)F)c3ncc(-c4ccc(C(=O)NC5CC5)c(C)c4)n3n2)c(F)c1F,No,No,CHEMBL4456085,2937790,"www.doi.org/10.1158/1535-7163.MCT-15-0500, www.doi.org/10.1021/acs.jmedchem.9b02035, https://pubmed.ncbi.nlm.nih.gov/26832791/, https://pubmed.ncbi.nlm.nih.gov/32338514/",Inhibitor,0.7 nM  (10 uM ATP); 1 nM  (2 mM ATP),HTRF-based MPS1 assay with an ATP concentration of 2 mM,0.25 nM (S); 7.6 nM (H); 12 nM (K),"(S) SAC assay: inhibition of the spindle assembly checkpoint was assessed in a high content assay by p-histone H3 staining.  
(H) Inhibition Cell Proliferation Assay.  
(K) KNL1 Thr-875 phosphorylation assay.",IC50,Other,"0.5, 1, 2, 4, 8 mg/Kg",
MPS1-IN-1,2.7,2.0,4.0,No,https://www.chemicalprobes.org/mps1-in-1,TTK,Kinase,Ser/Thr Kinase,2015-12-10,P33981,NMJMRSQTDLRCRQ-UHFFFAOYSA-N,COc1cc(N2CCC(O)CC2)ccc1Nc1cc(Nc2ccccc2S(=O)(=O)C(C)C)c2cc[nH]c2n1,No,No,CHEMBL1235786,769427,"http://www.nature.com/nchembio/journal/v6/n5/full/nchembio.345.html, http://www.ncbi.nlm.nih.gov/pubmed/20383151",Inhibitor,27 nM,"Ambit KinomeScan 
In vitro kinase assay IC50 = 367 nM",650 nM,Phosphorylation of protein substrate,IC50,,,
Empesertib,0.0,0.0,0.0,No,https://www.chemicalprobes.org/empesertib,TTK,Kinase,Ser/Thr Kinase,2021-02-05,P33981,NRJKIOCCERLIDG-GOSISDBHSA-N,COc1cc(S(C)(=O)=O)ccc1Nc1nc2ccc(-c3ccc(NC(=O)[C@H](C)c4ccc(F)cc4)cc3)cn2n1,No,No,CHEMBL4303241,813139,"www.doi.org/10.1158/1535-7163.MCT-15-0500, www.doi.org/10.1021/acs.jmedchem.9b02035, https://pubmed.ncbi.nlm.nih.gov/26832791/, https://pubmed.ncbi.nlm.nih.gov/32338514/",Inhibitor,1.7 nM,HTRF-based MPS1 assay with an ATP concentration of 2 mM,"53 nM, 260 nM","SAC assay: inhibition of the spindle assembly checkpoint was assessed in a high content assay by p-histone H3 staining., Inhibition Cell Proliferation Assay",IC50,Other,"0.5, 1, 2 mg/Kg",
XMD8-92,1.7,3.0,4.0,No,https://www.chemicalprobes.org/xmd8-92,MAPK7,Protein kinase,CMGC,2015-12-10,Q13164,QAPAJIZPZGWAND-UHFFFAOYSA-N,CCOc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,Yes,No,CHEMBL1673046,641963,"www.doi.org/10.1016/j.ccr.2010.08.008, http://www.ncbi.nlm.nih.gov/pubmed/20832753",ATP-competitive inhibitor,80 nM,ATP-binding displacement assay,1.5 uM,Kinativ assay,IC50,Other,2 mg/kg,
GSK8814,3.0,0.0,1.0,No,https://www.chemicalprobes.org/gsk8814,"ATAD2, ATAD2B","Epigenetic, Epigenetic","ATPase, ATPase",2021-03-28,"Q6PL18, Q9ULI0",YDPMMWAOCCOULO-JBRSBNLGSA-N,CO[C@H]1CNC[C@@H](OCC2CCC(F)(F)CC2)[C@@H]1Nc1ncc(-c2cncc(C)c2)c2cc(C)c(=O)[nH]c12,No,No,CHEMBL4206758,790313,,Inhibitor,"7.94 nM, 1.25 nM, 50.1 nM, 20 nM ATAD2B","ITC, BROMOscan, TR-FRET",2 uM,NanoBRET,IC 50,,,
ICI-199441,3.0,2.7,6.0,No,https://www.chemicalprobes.org/ici-199441,OPRK1,GPCR,Opioid receptors,2017-08-09,P41145,AEJOEPSMZCEYJN-HXUWFJFHSA-N,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CCCC1)c1ccccc1,No,No,CHEMBL38576,1689202,"www.doi.org/10.1016/0014-2999(88)90546-8, http://www.sciencedirect.com/science/article/pii/S0960894X05003057, http://www.sciencedirect.com/science/article/pii/S0960894X07014266, https://www.ncbi.nlm.nih.gov/pubmed/2850924, https://www.ncbi.nlm.nih.gov/pubmed/8893842, https://www.ncbi.nlm.nih.gov/pubmed/11086731",Agonist,0.04 nM,"[3H]-diprenorphine radioligand inhibitory binding assay [Bioorg. Med. Chem. Lett., (2005) 15:10:2647]. These numbers have been confirmed in multiple publications; additional assays and data are available in CHEMBL.",0.3 nM,"Agonist activity at human kappa opioid receptor transfected in CHO cells by [35S]GTP-gamma-S binding assay (Bioorg. Med. Chem. Lett., (2008) 18:12:3667). There are additional assay results in ChEMBL.",EC50,Other,10 mg/kg,
SB-612111,3.7,3.7,6.0,No,https://www.chemicalprobes.org/sb-612111,OPRL1,GPCR,Opioid receptor,2020-10-23,P41146,OHRDCQFCAWLDBP-SBUREZEXSA-N,Cc1cccc2c1CC[C@H](CN1CCC(c3c(Cl)cccc3Cl)CC1)C[C@@H]2O,No,No,CHEMBL559569,1912797,"www.doi.org/10.1124/jpet.103.055848, www.doi.org/10.1124/jpet.106.116764, www.doi.org/10.1124/jpet.106.116780, https://pubmed.ncbi.nlm.nih.gov/14593080/, https://pubmed.ncbi.nlm.nih.gov/17329552/, https://pubmed.ncbi.nlm.nih.gov/17329551/",NOP antagonist,0.33 ± 0.03 nM,Competitive radioligand binding assays using membranes prepared from clonal cell lines,10.32 ± 0.14,Antagonism of inhibition by nociceptin of forskolin-stimulated cAMP formation in whole CHOhNOP cells. CRE-luciferase-gene reporter assay.,pEC50,Other,1-10 mg/Kg,
CPI-637,2.3,0.0,3.0,No,https://www.chemicalprobes.org/cpi-637,"EP300, CREBBP","Epigenetic, Epigenetic","Bromodomain, Bromodomain",2017-04-25,"Q09472, Q92793",BFTKDWYIRJGJCA-CYBMUJFWSA-N,C[C@@H]1CC(=O)Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1,No,No,CHEMBL3814752,220825,"http://pubs.acs.org/doi/abs/10.1021/acsmedchemlett.6b00075, https://www.ncbi.nlm.nih.gov/pubmed/?term=27190605",Antagonist,"51 nM, 30 nM","TR-FRET assay, Isothermal calorimetry assay","300 nM, 600 nM","NanoBRET assay (Promega) in transfected HEK293 cells, MYC expression inhibition",EC 50,,,"enant-CPI-637: S)-4-methyl-6-(1-methyl-3-(1-methyl-1H-pyrazol-4-yl)-1H-indazol-5-yl)-1,3,4,5-tetrahydro-2H-benzo[b][1,4]diazepin-2-one"
DS-1971a,3.7,3.0,6.0,No,https://www.chemicalprobes.org/ds-1971a,SCN9A,Ion Channel,Sodium Voltage-Gated Channel,2021-01-29,Q15858,OJKONCJPCULNOW-DYVFJYSZSA-N,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl,No,No,CHEMBL4633566,2872291,"www.doi.org/10.1021/acs.jmedchem.0c00259, https://pubmed.ncbi.nlm.nih.gov/32392056/",Inhibitor,,,24.5 nM Human; 26.5 nM Mouse,"high-throughput electrophysiology system (IonWorks Quattro), whole-cell manual patch clamp method",IC50,Other,"1, 3, 10, 100 mg/Kg",
PI-3065,3.0,2.5,4.0,No,https://www.chemicalprobes.org/pi-3065,PIK3CD,Lipid kinase,Class I,2020-12-17,O00329,YDNOHCOYQVZOMC-UHFFFAOYSA-N,Fc1ccc2[nH]ccc2c1-c1nc(N2CCOCC2)c2sc(CN3CCN(CC4CC4)CC3)cc2n1,No,No,CHEMBL4450504,3145795,"www.doi.org/10.1038/nature13444, https://pubmed.ncbi.nlm.nih.gov/24919154/",Inhibitor,1.5 nM; 15 nM,Enzymatic Activity,"36, 38 nM","anti-IgM Stimulation followed by FACS for CD69, Cell Proliferation Assay",IC50,Other,75 mg/Kg,
RU.521,2.5,0.0,2.0,No,https://www.chemicalprobes.org/ru521,CGAS,Other,cyclic GMP-AMP synthase,2020-11-05,Q8N884,VIQXILLOJLATEF-UHFFFAOYSA-N,Cc1nn(-c2nc3ccc(Cl)c(Cl)c3[nH]2)c(O)c1C1OC(=O)c2ccccc21,No,No,CHEMBL4567157,3186334,"www.doi.org/10.1038/s41467-017-00833-9, https://pubmed.ncbi.nlm.nih.gov/28963528/",Allosteric Inhibitor,"36.2 nM (KD), 110 nM (IC50)","ITC (KD), consumption of ATP and GTP, and the generation of cGAMP using an RF-MS",700 nM,Small-molecule inhibition of cGAS-dependent interferon induction by double-strand DNA in cellular luciferase reporter assay,IC50,,,
